,timestamp,open,high,low,close,volume
0,2023-12-29 19:00:00,487.0500,487.9000,486.1600,486.5550,689
1,2023-12-29 18:00:00,487.5100,487.5100,486.0000,487.0500,548
2,2023-12-29 17:00:00,487.0000,487.2900,478.6750,486.7550,1629
3,2023-12-29 16:00:00,486.9400,487.4400,484.1000,487.0000,950477
4,2023-12-29 15:00:00,485.7720,487.3750,485.1200,487.0050,559920
5,2023-12-29 14:00:00,485.5570,485.9300,484.9100,485.8000,179781
6,2023-12-29 13:00:00,485.0250,486.3600,484.6680,485.6800,231699
7,2023-12-29 12:00:00,483.4600,485.1100,482.2100,484.9400,215680
8,2023-12-29 11:00:00,485.0000,485.6700,481.9350,483.5200,356904
9,2023-12-29 10:00:00,488.2600,489.2900,483.6200,485.1800,449929
10,2023-12-29 09:00:00,489.9100,492.2300,488.1700,488.4200,218055
11,2023-12-29 08:00:00,489.9400,490.9000,487.0600,489.8800,7039
12,2023-12-29 07:00:00,490.2900,490.3000,488.9600,489.4000,2121
13,2023-12-29 06:00:00,490.4000,490.4000,489.9700,490.1100,1058
14,2023-12-29 05:00:00,490.9000,491.1000,490.4200,490.4200,267
15,2023-12-29 04:00:00,490.5100,491.8900,490.5100,491.0000,750
16,2023-12-28 19:00:00,490.6600,490.8500,490.5100,490.6800,799
17,2023-12-28 18:00:00,490.5100,490.8500,490.5100,490.6700,847
18,2023-12-28 17:00:00,490.6750,524.3170,490.5100,490.6750,1073
19,2023-12-28 16:00:00,490.7100,491.0050,490.0600,490.6750,307526
20,2023-12-28 15:00:00,491.1000,491.2100,489.5500,490.7100,400939
21,2023-12-28 14:00:00,491.0700,491.4000,490.6000,491.0100,91306
22,2023-12-28 13:00:00,492.2260,492.5700,490.4400,491.0800,150524
23,2023-12-28 12:00:00,489.4700,492.3100,489.4700,492.1450,203252
24,2023-12-28 11:00:00,491.5500,491.8000,489.4900,489.6300,177834
25,2023-12-28 10:00:00,490.3700,491.9400,489.0700,491.7850,276333
26,2023-12-28 09:00:00,492.0700,493.4500,489.3850,490.7200,222606
27,2023-12-28 08:00:00,493.7500,493.9000,491.7900,492.4950,5885
28,2023-12-28 07:00:00,493.7200,493.8900,493.2200,493.4000,3492
